sed.date,lake,sed_mean,sed_mean_bb,wateryear,ice_endmember,B2mean,month,albedo.predict.wholelake,albedo.predict.bb
2021-01-13,Lake Fryxell,0.3162915405460752,0.380352241036139,2021,0.6196477589638609,0.466213833735768,Jan,0.3574274217289006,0.33237593683731115
2021-01-16,Lake Fryxell,0.34340434389434515,0.3803263367118692,2021,0.6196736632881308,0.49212043875132905,Jan,0.376908351201122,0.36246969008502883
2021-01-18,Lake Fryxell,0.3870561980075865,0.4072975028950469,2021,0.592702497104953,0.5474558319871968,Jan,0.4240952444210682,0.4161797090039536
2021-01-22,Lake Fryxell,0.40837692247581897,0.4685083617617314,2021,0.5314916382382686,0.4401501237271838,Jan,0.29115058668714733,0.2676356729997109
2021-02-01,Lake Fryxell,0.3940147330492676,0.4425451663651861,2021,0.557454833634814,0.4500454026159314,Feb,0.30825777516196806,0.28927953409224094
2021-10-31,Lake Fryxell,0.3706248747670248,0.4249567961446325,2022,0.5750432038553674,0.5240321017546709,Oct,0.40332042868891976,0.38207346608767134
2021-11-04,Lake Fryxell,0.37541994173971177,0.43404565051310046,2022,0.5659543494868995,0.5191229031729715,Nov,0.3957445498348692,0.37281846494413234
2021-11-09,Lake Fryxell,0.4006946883813928,0.4747196384390494,2022,0.5252803615609506,0.48397595497708396,Nov,0.3450468228013137,0.3160987328837257
2021-11-11,Lake Fryxell,0.41637619020612665,0.48485485548363594,2022,0.5151451445163641,0.5052275907031211,Nov,0.36359255324265616,0.33681338543037453
2021-11-15,Lake Fryxell,0.4217745519532761,0.49310212093057915,2022,0.5068978790694209,0.48480122646380647,Nov,0.337761694910732,0.309868438937581
2021-11-20,Lake Fryxell,0.41323453295273904,0.4574604409753828,2022,0.5425395590246171,0.3847360414250371,Nov,0.2249022760004164,0.20760735636684277
2021-12-01,Lake Fryxell,0.30726577383047793,0.3779959054867717,2022,0.6220040945132284,0.5215970605942863,Dec,0.42526989518512687,0.39761027218673956
2021-12-02,Lake Fryxell,0.34619000929416305,0.4200395845380941,2022,0.5799604154619059,0.5100185813762735,Dec,0.3966029195391756,0.3677234114426229
2021-12-04,Lake Fryxell,0.4421785547171659,0.5386006157649191,2022,0.46139938423508087,0.49502266551247803,Dec,0.3416520147186783,0.3039453429671204
2021-12-06,Lake Fryxell,0.43612720241822234,0.5467760886688878,2022,0.4532239113311122,0.4637104583398687,Dec,0.3076576571921209,0.2643874637509849
2021-12-08,Lake Fryxell,0.418819624329442,0.5405128328199673,2022,0.4594871671800327,0.4619535266967945,Dec,0.3123857253941559,0.26479655526976287
2021-12-11,Lake Fryxell,0.3945348129464007,0.5128153722761268,2022,0.48718462772387316,0.4208034860509454,Dec,0.27409769411397245,0.2278430696351631
2021-12-18,Lake Fryxell,0.14374911479931937,0.14679997261697636,2022,0.8532000273830236,0.48647207049752167,Dec,0.44842616071629804,0.44723309667015515
2021-12-20,Lake Fryxell,0.1506616112830287,0.14770583082620695,2022,0.8522941691737931,0.4545897097442729,Dec,0.4087000976730292,0.40985598090394093
2021-12-22,Lake Fryxell,0.12181927676614496,0.09148194077901746,2022,0.9085180592209825,0.4772021254595108,Dec,0.4462374387652978,0.45810111350376675
2021-12-24,Lake Fryxell,0.1440340991749721,0.14537205329493977,2022,0.8546279467050603,0.477446223455231,Dec,0.4378335972622698,0.43731037885901164
2022-01-05,Lake Fryxell,0.28580004940278975,0.2702726082022029,2022,0.7297273917977971,0.5226299484701444,Jan,0.43486367456039765,0.4409358132611269
2022-01-07,Lake Fryxell,0.2931803475615016,0.30343023648387507,2022,0.696569763516125,0.5008867579748559,Jan,0.40672861999862575,0.4027203132596269
