lake,sed.date,B2mean,B3mean,B4mean,B2max,B3max,B4max,B2min,B3min,B4min
Lake Fryxell,2017-12-23,0.6758320112599724,0.6338714933319715,0.667603668179325,0.7352098822593689,0.6938728094100952,0.7369062900543213,0.3200314939022064,0.2761569321155548,0.27848732471466064
Lake Fryxell,2018-01-03,0.557835378737521,0.5278668501052259,0.5421981174195605,0.6561983227729797,0.6132820844650269,0.6354210376739502,0.22449688613414764,0.18192948400974274,0.17399494349956512
Lake Fryxell,2018-01-05,0.5551047526034766,0.52541133410075,0.5440529400773719,0.6425514221191406,0.6024442911148071,0.6190088391304016,0.2441200166940689,0.19919686019420624,0.19267229735851288
Lake Fryxell,2018-01-07,0.564303017840232,0.53212021841224,0.551892930463149,0.6538466215133667,0.6102124452590942,0.6351302266120911,0.2188015729188919,0.17131835222244263,0.15187887847423553
Lake Fryxell,2018-01-10,0.662931202561832,0.6317006089071978,0.6657952183878252,0.7180179357528687,0.6854751110076904,0.72467041015625,0.20375260710716248,0.1638978272676468,0.15712220966815948
Lake Fryxell,2018-01-12,0.6608044679230829,0.6301390144512027,0.6638551690469818,0.7263680696487427,0.6938246488571167,0.7347391843795776,0.20532992482185364,0.15857920050621033,0.1459282487630844
Lake Fryxell,2018-01-14,0.6121919266060349,0.5808970723778341,0.606160909008396,0.691837728023529,0.6588110327720642,0.6951651573181152,0.20938509702682495,0.1677102893590927,0.14860564470291138
Lake Fryxell,2018-01-19,0.6201698676315842,0.5939012402425788,0.6197771217696819,0.7071544528007507,0.67826247215271,0.7155294418334961,0.20281995832920074,0.15097776055335999,0.1373816579580307
Lake Fryxell,2018-01-26,0.754076680739,0.7160206718040524,0.7624478274071684,0.7763253450393677,0.7403417825698853,0.7909160256385803,0.33386150002479553,0.28420311212539673,0.2826541066169739
Lake Fryxell,2018-01-30,0.6959810176692401,0.6557632390873364,0.7021535344842447,0.7223957180976868,0.6844801902770996,0.7374176383018494,0.30312380194664,0.24576127529144287,0.2424822300672531
Lake Fryxell,2018-11-05,0.5593336225907242,0.5269681796333574,0.5388072363996798,0.6617103219032288,0.6259963512420654,0.6474274396896362,0.33350589871406555,0.282416969537735,0.26004400849342346
Lake Fryxell,2018-11-07,0.5258868504032692,0.5015537081473378,0.5036308341314397,0.6582069396972656,0.6301186084747314,0.6423711776733398,0.2922160029411316,0.25492241978645325,0.2408818006515503
